exchange,symbol,timestamp,local_timestamp,ask_amount,ask_price,bid_price,bid_amount
hyperliquid,@166,1754021464859000,1754021465157508,896.65,0.99935,0.99922,1999.3
hyperliquid,@166,1754021469698000,1754021470015415,896.65,0.99935,0.99905,3274.57
hyperliquid,@166,1754021470270000,1754021470441523,896.65,0.99935,0.99905,359
hyperliquid,@166,1754021470808000,1754021471184009,896.65,0.99935,0.99923,1999.3
hyperliquid,@166,1754021475754000,1754021476115216,896.65,0.99935,0.99905,359
hyperliquid,@166,1754021476369000,1754021476695259,896.65,0.99935,0.99924,1999.3
hyperliquid,@166,1754021480627000,1754021480900545,896.65,0.99935,0.99925,15010.58
hyperliquid,@166,1754021481264000,1754021481825591,896.65,0.99935,0.99926,15010.58
hyperliquid,@166,1754021483797000,1754021484009013,896.65,0.99935,0.99926,17009.88
hyperliquid,@166,1754021485504000,1754021485832153,896.65,0.99935,0.99927,15010.5
hyperliquid,@166,1754021486022000,1754021486397919,896.65,0.99935,0.99928,15010.43
hyperliquid,@166,1754021489809000,1754021490030761,896.65,0.99935,0.99929,1999.3
hyperliquid,@166,1754021490328000,1754021490525295,896.65,0.99935,0.9993,15010.2
hyperliquid,@166,1754021493785000,1754021493994034,896.65,0.99935,0.9993,14194.21
hyperliquid,@166,1754021495826000,1754021496063879,896.65,0.99935,0.99931,1999.3
hyperliquid,@166,1754021500711000,1754021501011061,896.65,0.99935,0.99931,1917.72
hyperliquid,@166,1754021501220000,1754021501357659,896.65,0.99935,0.99905,359
hyperliquid,@166,1754021501743000,1754021501993733,896.65,0.99935,0.99932,1999.3
hyperliquid,@166,1754021504069000,1754021504369895,896.65,0.99935,0.99932,1984.3
hyperliquid,@166,1754021504584000,1754021504884487,896.65,0.99935,0.99905,222.52
hyperliquid,@166,1754021505097000,1754021505280980,896.65,0.99935,0.99906,15012
hyperliquid,@166,1754021505597000,1754021505861016,896.65,0.99935,0.99907,15012
hyperliquid,@166,1754021506179000,1754021506402394,896.65,0.99935,0.99908,15011.93
hyperliquid,@166,1754021506785000,1754021506959263,896.65,0.99935,0.99909,1999.3
hyperliquid,@166,1754021507321000,1754021507610819,896.65,0.99935,0.9991,15011.7
hyperliquid,@166,1754021507854000,1754021508190500,896.65,0.99935,0.99911,15011.7
hyperliquid,@166,1754021508852000,1754021510279060,896.65,0.99935,0.99912,15011.63
hyperliquid,@166,1754021509859000,1754021510477381,896.65,0.99935,0.99913,15011.55
hyperliquid,@166,1754021511192000,1754021511486241,896.65,0.99935,0.99914,15011.55
hyperliquid,@166,1754021511805000,1754021512145752,896.65,0.99935,0.99915,14929.85
hyperliquid,@166,1754021512931000,1754021513201078,896.65,0.99935,0.99915,16929.15
hyperliquid,@166,1754021519383000,1754021519750570,896.65,0.99935,0.99916,1999.3
hyperliquid,@166,1754021519985000,1754021520295622,896.65,0.99935,0.99917,15011.18
hyperliquid,@166,1754021520976000,1754021521297510,896.65,0.99935,0.99918,15011.18
hyperliquid,@166,1754021521525000,1754021521908370,896.65,0.99935,0.99919,15011.1
hyperliquid,@166,1754021525746000,1754021525961581,896.65,0.99935,0.99921,15010.88
hyperliquid,@166,1754021529109000,1754021529390271,896.65,0.99935,0.99921,13788.69
hyperliquid,@166,1754021531197000,1754021531500748,896.65,0.99935,0.99922,1999.3
hyperliquid,@166,1754021531797000,1754021532029948,896.65,0.99935,0.99923,15010.73
hyperliquid,@166,1754021533445000,1754021533721188,896.65,0.99935,0.99923,14807.03
hyperliquid,@166,1754021537206000,1754021537374211,896.65,0.99935,0.99924,1999.3
hyperliquid,@166,1754021537741000,1754021537954313,896.65,0.99935,0.99925,15010.58
hyperliquid,@166,1754021538281000,1754021538529728,896.65,0.99935,0.99927,15010.5
hyperliquid,@166,1754021538804000,1754021539069787,896.65,0.99935,0.99928,15010.43
hyperliquid,@166,1754021539339000,1754021539662163,896.65,0.99935,0.99929,14806.68
hyperliquid,@166,1754021543165000,1754021543373264,896.65,0.99935,0.9993,1999.3
hyperliquid,@166,1754021544407000,1754021544645219,896.65,0.99935,0.9993,1592.05
hyperliquid,@166,1754021545840000,1754021546185431,664.66,0.99935,0.9993,1592.05
hyperliquid,@166,1754021550126000,1754021550434278,664.66,0.99935,0.99905,222.52
hyperliquid,@166,1754021550632000,1754021550797771,664.66,0.99935,0.99931,1184.96
hyperliquid,@166,1754021556018000,1754021556310535,664.66,0.99935,0.99905,222.52
hyperliquid,@166,1754021556674000,1754021556982527,664.66,0.99935,0.99932,1999.3
hyperliquid,@166,1754021559315000,1754021559542615,664.66,0.99935,0.99932,1185.35
hyperliquid,@166,1754021562056000,1754021562371270,664.66,0.99935,0.99905,222.52
hyperliquid,@166,1754021562561000,1754021562867104,664.66,0.99935,0.99933,1999.3
hyperliquid,@166,1754021567536000,1754021567770914,664.66,0.99935,0.99933,1185.59
hyperliquid,@166,1754021568146000,1754021568809503,664.66,0.99935,0.99902,1382.84
hyperliquid,@166,1754021568696000,1754021569004376,664.66,0.99935,0.99934,1999.3
hyperliquid,@166,1754021582452000,1754021582814284,664.66,0.99935,0.99934,1186.15
hyperliquid,@166,1754021634551000,1754021634757483,1212.27,0.99947,0.99934,1186.15
hyperliquid,@166,1754021635207000,1754021635497672,18931.05,0.99946,0.99934,1186.15
hyperliquid,@166,1754021635793000,1754021636059861,17826.25,0.99946,0.99934,1186.15
hyperliquid,@166,1754021636791000,1754021636897528,17826.25,0.99946,0.99902,1382.84
hyperliquid,@166,1754021637320000,1754021637634875,17826.25,0.99946,0.99935,1999.3
hyperliquid,@166,1754021642148000,1754021642596189,11228.37,0.99946,0.99935,1999.3
hyperliquid,@166,1754021643180000,1754021643530597,11001.8,0.99946,0.99902,1382.84
hyperliquid,@166,1754021644283000,1754021644712387,11001.8,0.99946,0.99936,1999.3
hyperliquid,@166,1754021646434000,1754021646743226,9139.64,0.99946,0.99936,1999.3
hyperliquid,@166,1754021647516000,1754021647887143,7515.87,0.99946,0.99936,1999.3
hyperliquid,@166,1754021648119000,1754021648444251,6747.33,0.99946,0.99936,1999.3
hyperliquid,@166,1754021650328000,1754021650541228,6747.33,0.99946,0.99902,1382.84
hyperliquid,@166,1754021650876000,1754021651144665,6747.33,0.99946,0.99937,1999.3
hyperliquid,@166,1754021654080000,1754021654431591,6559.75,0.99946,0.99937,1999.3
hyperliquid,@166,1754021656217000,1754021656446259,6559.75,0.99946,0.99902,1382.84
hyperliquid,@166,1754021656753000,1754021657007944,6559.75,0.99946,0.99938,1999.3
hyperliquid,@166,1754021658334000,1754021658612912,5735.32,0.99946,0.99938,1999.3
hyperliquid,@166,1754021661967000,1754021662200422,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021662490000,1754021662850516,5735.32,0.99946,0.99939,1999.3
hyperliquid,@166,1754021667936000,1754021668094276,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021668541000,1754021668742482,5735.32,0.99946,0.9994,1999.3
hyperliquid,@166,1754021673596000,1754021673854457,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021674106000,1754021674633902,5735.32,0.99946,0.99941,1999.3
hyperliquid,@166,1754021679573000,1754021679864090,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021680076000,1754021680308624,5735.32,0.99946,0.99942,1999.3
hyperliquid,@166,1754021684030000,1754021684343163,5735.32,0.99946,0.99942,1987.3
hyperliquid,@166,1754021685627000,1754021685850625,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021686181000,1754021686472175,5735.32,0.99946,0.99943,1999.3
hyperliquid,@166,1754021691249000,1754021691701506,5735.32,0.99946,0.99902,1382.84
hyperliquid,@166,1754021692287000,1754021692551609,5735.32,0.99946,0.99944,1999.3
hyperliquid,@166,1754021697891000,1754021698105231,5735.32,0.99946,0.99903,15011.4
hyperliquid,@166,1754021698441000,1754021698724424,5735.32,0.99946,0.99945,1999.3
hyperliquid,@166,1754021705434000,1754021705682943,5735.32,0.99946,0.99945,1949.31
hyperliquid,@166,1754021707602000,1754021707786309,5735.32,0.99946,0.99945,1928.92
hyperliquid,@166,1754021708173000,1754021708579710,5735.32,0.99946,0.99945,1908.53
hyperliquid,@166,1754021721461000,1754021721678238,245.74,0.99949,0.99945,1908.53
hyperliquid,@166,1754021722068000,1754021722540931,1118.77,0.99946,0.99945,15797.76
hyperliquid,@166,1754021723097000,1754021723332970,2437.54,0.99946,0.99945,29686.99
hyperliquid,@166,1754021724156000,1754021724353250,2025.38,0.99946,0.99945,29686.99
hyperliquid,@166,1754021729547000,1754021729891527,1200.96,0.99946,0.99945,29686.99
hyperliquid,@166,1754021763052000,1754021763511196,21.99,0.99946,0.99945,29686.99
hyperliquid,@166,1754021780185000,1754021780490446,12099.18,0.99946,0.99945,29686.99
hyperliquid,@166,1754021797515000,1754021797661053,12099.18,0.99946,0.99945,29605.65
hyperliquid,@166,1754021800925000,1754021801274257,12099.18,0.99946,0.99945,28427.48
hyperliquid,@166,1754021806256000,1754021806532382,12099.18,0.99946,0.99945,28386.82
hyperliquid,@166,1754021821159000,1754021821550605,12099.18,0.99946,0.99945,28183.55
hyperliquid,@166,1754021822785000,1754021823092548,12099.18,0.99946,0.99945,28163.21
hyperliquid,@166,1754021826759000,1754021827128056,12099.18,0.99946,0.99945,30162.51
hyperliquid,@166,1754021844909000,1754021845049311,12099.18,0.99946,0.99945,29350.04
hyperliquid,@166,1754021847192000,1754021847467340,12099.18,0.99946,0.99945,28537.45
hyperliquid,@166,1754021849844000,1754021850045027,12099.18,0.99946,0.99945,28334.27
hyperliquid,@166,1754021853055000,1754021853490934,12099.18,0.99946,0.99945,24190.4
hyperliquid,@166,1754021854634000,1754021854895632,12099.18,0.99946,0.99945,24109.16
hyperliquid,@166,1754021872508000,1754021872769359,12099.18,0.99946,0.99945,24027.92
hyperliquid,@166,1754021875168000,1754021875400355,12099.18,0.99946,0.99945,23459.32
hyperliquid,@166,1754021877396000,1754021877555264,12099.18,0.99946,0.99945,23256.25
hyperliquid,@166,1754021883741000,1754021883996988,11098.63,0.99946,0.99945,23256.25
hyperliquid,@166,1754021885385000,1754021885638552,36885.15,0.9997,0.99945,23256.25
hyperliquid,@166,1754021887110000,1754021887502928,30386.7,0.9997,0.99945,23256.25
hyperliquid,@166,1754021888796000,1754021888996181,30386.7,0.9997,0.99945,21256.95
hyperliquid,@166,1754021889297000,1754021889639481,30386.7,0.9997,0.99946,1999.3
hyperliquid,@166,1754021889859000,1754021890222393,30386.7,0.9997,0.99948,15006.29
hyperliquid,@166,1754021890417000,1754021890777296,30386.7,0.9997,0.99948,15106.29
hyperliquid,@166,1754021890941000,1754021891178362,6521.51,0.99969,0.99949,8485.58
hyperliquid,@166,1754021895218000,1754021895495218,6521.51,0.99969,0.9995,1999.3
hyperliquid,@166,1754021895728000,1754021895977729,6521.51,0.99969,0.99951,8485.5
hyperliquid,@166,1754021896285000,1754021896568776,6521.51,0.99969,0.99953,8485.46
hyperliquid,@166,1754021901222000,1754021901647726,6521.51,0.99969,0.99954,1999.3
hyperliquid,@166,1754021902377000,1754021902706912,6521.51,0.99969,0.99955,8485.47
hyperliquid,@166,1754021908439000,1754021908760908,6521.51,0.99969,0.99956,1999.3
hyperliquid,@166,1754021908859000,1754021909214727,6521.51,0.99969,0.99957,8485.39
hyperliquid,@166,1754021914884000,1754021915187165,6521.51,0.99969,0.99958,1999.3
hyperliquid,@166,1754021915403000,1754021915668915,6521.51,0.99969,0.99959,8485.3
hyperliquid,@166,1754021915941000,1754021916174749,6521.51,0.99969,0.9996,8485.3
hyperliquid,@166,1754021916513000,1754021916954599,6521.51,0.99969,0.99961,8485.26
hyperliquid,@166,1754021917027000,1754021917419952,6521.51,0.99969,0.99962,8485.22
hyperliquid,@166,1754021917598000,1754021917875104,6521.51,0.99969,0.99963,8485.17
hyperliquid,@166,1754021918101000,1754021918401073,6521.51,0.99969,0.99963,8585.17
hyperliquid,@166,1754021918781000,1754021919022817,6521.51,0.99969,0.99963,8485.17
hyperliquid,@166,1754021921032000,1754021921314814,6521.51,0.99969,0.99965,8485.05
hyperliquid,@166,1754021926748000,1754021927133357,6521.51,0.99969,0.99966,1999.3
hyperliquid,@166,1754021927271000,1754021927521885,6521.51,0.99969,0.99966,2099.3
hyperliquid,@166,1754021927785000,1754021928120008,6521.51,0.99969,0.99967,8484.96
hyperliquid,@166,1754021933818000,1754021933964895,6521.51,0.99969,0.99968,10584.18
hyperliquid,@166,1754021934265000,1754021934486918,6521.51,0.99969,0.99968,18969.06
hyperliquid,@166,1754021961758000,1754021961973424,6521.51,0.99969,0.99968,18948.75
hyperliquid,@166,1754021964400000,1754021964654640,6521.51,0.99969,0.99968,18908.13
hyperliquid,@166,1754022006734000,1754022007086076,3635.93,0.99969,0.99968,18908.13
hyperliquid,@166,1754022044339000,1754022044663298,3635.93,0.99969,0.99968,18887.82
hyperliquid,@166,1754022052428000,1754022052657607,3635.93,0.99969,0.99968,18075.61
hyperliquid,@166,1754022054043000,1754022054384926,3635.93,0.99969,0.99968,17831.99
hyperliquid,@166,1754022055146000,1754022055473460,3635.93,0.99969,0.99968,17791.38
hyperliquid,@166,1754022085483000,1754022085648856,64468.62,0.99969,0.99968,17791.38
hyperliquid,@166,1754022091412000,1754022091521296,64468.62,0.99969,0.99968,15761.21
hyperliquid,@166,1754022091928000,1754022092113900,64468.62,0.99969,0.99968,15740.91
hyperliquid,@166,1754022099614000,1754022099833322,64468.62,0.99969,0.99968,15720.61
hyperliquid,@166,1754022101776000,1754022102041312,3635.93,0.99969,0.99968,15720.61
hyperliquid,@166,1754022104060000,1754022104392993,3635.93,0.99969,0.99901,83482.08
hyperliquid,@166,1754022104667000,1754022104852347,3635.93,0.99969,0.99918,359
hyperliquid,@166,1754022105174000,1754022105447466,3635.93,0.99969,0.99928,359
hyperliquid,@166,1754022105680000,1754022106001769,3635.93,0.99969,0.99938,359
hyperliquid,@166,1754022106214000,1754022106424049,3635.93,0.99969,0.99948,359
hyperliquid,@166,1754022106760000,1754022106977428,3635.93,0.99969,0.99954,359
hyperliquid,@166,1754022125912000,1754022126190390,3635.93,0.99969,0.99953,314.39
hyperliquid,@166,1754022168286000,1754022168556284,3635.93,0.99969,0.99947,276.45
hyperliquid,@166,1754022168796000,1754022169070269,3635.93,0.99969,0.9995,15006.3
hyperliquid,@166,1754022169326000,1754022169616581,3635.93,0.99969,0.99951,15006.15
hyperliquid,@166,1754022172144000,1754022172425279,3635.93,0.99969,0.99951,14985.85
hyperliquid,@166,1754022175365000,1754022175633702,3635.93,0.99969,0.99951,14904.68
hyperliquid,@166,1754022176433000,1754022176780416,3635.93,0.99969,0.99951,14823.51
hyperliquid,@166,1754022178671000,1754022178911858,3635.93,0.99969,0.99951,14011.92
hyperliquid,@166,1754022182419000,1754022182637029,3635.93,0.99969,0.99951,13991.63
hyperliquid,@166,1754022183476000,1754022183810804,3635.93,0.99969,0.99951,13930.77
hyperliquid,@166,1754022239564000,1754022239766212,3620.93,0.99969,0.99951,13930.77
hyperliquid,@166,1754022254437000,1754022254717814,3620.93,0.99969,0.99951,13768.52
hyperliquid,@166,1754022256545000,1754022256799627,3620.93,0.99969,0.99951,13727.96
hyperliquid,@166,1754022267009000,1754022267357317,3497.15,0.99969,0.99951,13727.96
hyperliquid,@166,1754022305747000,1754022306553402,3497.15,0.99969,0.99951,12511.43
hyperliquid,@166,1754022343500000,1754022343858446,3482.15,0.99969,0.99951,12511.43
hyperliquid,@166,1754022360253000,1754022360459645,3449.67,0.99969,0.99951,12511.43
hyperliquid,@166,1754022403729000,1754022403986454,2559.54,0.99969,0.99951,12511.43
hyperliquid,@166,1754022413936000,1754022414123334,1768.41,0.99969,0.99951,12511.43
hyperliquid,@166,1754022475709000,1754022475893654,950.42,0.9997,0.99951,12511.43
hyperliquid,@166,1754022476359000,1754022476612032,12650.17,0.99968,0.99951,12511.43
hyperliquid,@166,1754022476818000,1754022477154073,12850.17,0.99968,0.99951,12511.43
hyperliquid,@166,1754022477549000,1754022477817946,9551.04,0.99968,0.99951,12511.43
hyperliquid,@166,1754022550934000,1754022551336469,7447.21,0.99968,0.99951,12511.43
hyperliquid,@166,1754022551496000,1754022551907340,7347.21,0.99968,0.99951,12511.43
hyperliquid,@166,1754022552139000,1754022552428141,5004.66,0.99968,0.99951,12511.43
hyperliquid,@166,1754022553139000,1754022553396259,2584.95,0.99968,0.99951,12511.43
hyperliquid,@166,1754022630581000,1754022630794704,1999.3,0.99967,0.99951,12511.43
hyperliquid,@166,1754022635938000,1754022636183245,200,0.99968,0.99951,12511.43
hyperliquid,@166,1754022636469000,1754022636913752,1999.3,0.99966,0.99951,12511.43
hyperliquid,@166,1754022640877000,1754022641170869,1905,0.99966,0.99951,12511.43
hyperliquid,@166,1754022641998000,1754022642218304,200,0.99968,0.99951,12511.43
hyperliquid,@166,1754022642532000,1754022642756536,1999.3,0.99965,0.99951,12511.43
hyperliquid,@166,1754022647965000,1754022648203102,200,0.99968,0.99951,12511.43
hyperliquid,@166,1754022648516000,1754022648802533,1999.3,0.99964,0.99951,12511.43
hyperliquid,@166,1754022649583000,1754022649838074,1999.3,0.99964,0.99951,11466.48
hyperliquid,@166,1754022654027000,1754022654494087,200,0.99968,0.99951,11466.48
hyperliquid,@166,1754022654569000,1754022654928884,1999.3,0.99963,0.99951,11466.48
hyperliquid,@166,1754022660180000,1754022660529362,200,0.99968,0.99951,11466.48
hyperliquid,@166,1754022660693000,1754022660914198,1999.3,0.99962,0.99951,11466.48
hyperliquid,@166,1754022661262000,1754022661591224,2199.3,0.99962,0.99951,11466.48
hyperliquid,@166,1754022666242000,1754022666509550,1999.3,0.99961,0.99951,11466.48
hyperliquid,@166,1754022672134000,1754022672331394,200,0.99962,0.99951,11466.48
hyperliquid,@166,1754022672664000,1754022672880065,1999.3,0.9996,0.99951,11466.48
hyperliquid,@166,1754022678170000,1754022678465691,200,0.99962,0.99951,11466.48
hyperliquid,@166,1754022678698000,1754022679001357,1999.3,0.99959,0.99951,11466.48
hyperliquid,@166,1754022681522000,1754022681760693,8183.42,0.99958,0.99951,11466.48
hyperliquid,@166,1754022684804000,1754022685049224,1999.3,0.99957,0.99951,11466.48
hyperliquid,@166,1754022690188000,1754022690500009,200,0.99962,0.99951,11466.48
hyperliquid,@166,1754022690697000,1754022690969806,1999.3,0.99956,0.99951,11466.48
hyperliquid,@166,1754022691709000,1754022691893991,2199.3,0.99956,0.99951,11466.48
hyperliquid,@166,1754022697036000,1754022697382655,200,0.99956,0.99951,11466.48
hyperliquid,@166,1754022697668000,1754022698065314,1999.3,0.99955,0.99951,11466.48
hyperliquid,@166,1754022703033000,1754022703397492,200,0.99956,0.99951,11466.48
hyperliquid,@166,1754022704178000,1754022704470744,1999.3,0.99954,0.99951,11466.48
hyperliquid,@166,1754022709746000,1754022710118035,1999.3,0.99954,0.99951,9032.81
hyperliquid,@166,1754022710312000,1754022710526786,200,0.99956,0.99951,9032.81
hyperliquid,@166,1754022710830000,1754022711204692,1999.3,0.99953,0.99951,9032.81
hyperliquid,@166,1754022716353000,1754022716980329,200,0.99956,0.99951,9032.81
hyperliquid,@166,1754022717305000,1754022717526511,1999.3,0.99952,0.99951,9032.81
hyperliquid,@166,1754022718018000,1754022718315287,1999.3,0.99952,0.99951,8992.27
hyperliquid,@166,1754022718965000,1754022719558704,1999.3,0.99952,0.99951,8789.56
hyperliquid,@166,1754022768829000,1754022769060704,1999.3,0.99952,0.99951,1491.19
hyperliquid,@166,1754022783567000,1754022783929050,1999.3,0.99952,0.99947,188.74
hyperliquid,@166,1754022786973000,1754022787227957,1999.3,0.99952,0.99921,322.74
hyperliquid,@166,1754022787461000,1754022787670281,1999.3,0.99952,0.99922,15009.53
hyperliquid,@166,1754022789099000,1754022789267719,200,0.99956,0.99922,15009.53
hyperliquid,@166,1754022789674000,1754022790154193,2199.3,0.99951,0.99922,15009.53
hyperliquid,@166,1754022795172000,1754022795616365,200,0.99951,0.99922,15009.53
hyperliquid,@166,1754022796202000,1754022796544002,1999.3,0.9995,0.99922,15009.53
hyperliquid,@166,1754022802121000,1754022802500096,200,0.99951,0.99922,15009.53
hyperliquid,@166,1754022802557000,1754022802971797,200,0.99951,0.9992,986.84
hyperliquid,@166,1754022803152000,1754022803530703,1999.3,0.99949,0.99923,15009.68
hyperliquid,@166,1754022803726000,1754022804078219,1999.3,0.99949,0.99924,15009.68
hyperliquid,@166,1754022804944000,1754022805211646,33155.47,0.99948,0.99924,15009.68
hyperliquid,@166,1754022809334000,1754022809598531,1999.3,0.99947,0.99924,15009.68
hyperliquid,@166,1754022809880000,1754022810094948,1587.63,0.99947,0.99924,15009.68
hyperliquid,@166,1754022810393000,1754022810602197,28786.07,0.99946,0.99924,15009.68
hyperliquid,@166,1754022811001000,1754022811346442,28986.07,0.99946,0.99924,15009.68
hyperliquid,@166,1754022811550000,1754022811840735,28986.07,0.99946,0.99924,1098.1
hyperliquid,@166,1754022815313000,1754022815577780,1999.3,0.99945,0.99924,1098.1
hyperliquid,@166,1754022816380000,1754022816596841,24416.74,0.99944,0.99924,1098.1
hyperliquid,@166,1754022816926000,1754022817249774,22231.93,0.99943,0.99924,1098.1
hyperliquid,@166,1754022821787000,1754022822011173,17862.59,0.99941,0.99924,1098.1
hyperliquid,@166,1754022822309000,1754022822595184,18062.59,0.99941,0.99924,1098.1
hyperliquid,@166,1754022827375000,1754022827557803,1999.3,0.9994,0.99924,1098.1
hyperliquid,@166,1754022832791000,1754022833039537,200,0.99941,0.99924,1098.1
hyperliquid,@166,1754022833432000,1754022833621512,1999.3,0.99939,0.99924,1098.1
hyperliquid,@166,1754022837206000,1754022837346345,1984.3,0.99939,0.99903,93.64
hyperliquid,@166,1754022837741000,1754022837951185,26761.61,0.99938,0.99904,15011.85
hyperliquid,@166,1754022839329000,1754022839461283,1999.3,0.99937,0.99904,15011.85
hyperliquid,@166,1754022839826000,1754022840153278,19053.54,0.99936,0.99904,15011.85
hyperliquid,@166,1754022840360000,1754022840520760,15199.43,0.99935,0.99904,15011.85
hyperliquid,@166,1754022840906000,1754022841125548,200,0.99936,0.99904,15011.85
hyperliquid,@166,1754022841603000,1754022841941627,15199.51,0.99935,0.99904,15011.85
hyperliquid,@166,1754022842121000,1754022842447792,200,0.99936,0.99904,15011.85
hyperliquid,@166,1754022842817000,1754022843115993,15199.51,0.99935,0.99904,15011.85
hyperliquid,@166,1754022843310000,1754022843632290,200,0.99936,0.99904,15011.85
hyperliquid,@166,1754022843813000,1754022844137651,15199.51,0.99935,0.99904,15011.85
hyperliquid,@166,1754022844333000,1754022844663358,200,0.99936,0.99904,15011.85
hyperliquid,@166,1754022845417000,1754022845651896,1999.3,0.99934,0.99904,15011.85
hyperliquid,@166,1754022849245000,1754022849469067,1979,0.99934,0.99904,15011.85
hyperliquid,@166,1754022851442000,1754022851679541,118.79,0.99936,0.99904,15011.85
hyperliquid,@166,1754022851970000,1754022852268027,1999.3,0.99933,0.99904,15011.85
hyperliquid,@166,1754022853521000,1754022853739398,1587.73,0.99933,0.99904,15011.85
hyperliquid,@166,1754022857414000,1754022857682274,1999.3,0.99932,0.99904,15011.85
hyperliquid,@166,1754022863259000,1754022863601149,1999.3,0.99931,0.99904,15011.85
hyperliquid,@166,1754022863848000,1754022864130643,2199.3,0.99931,0.99904,15011.85
hyperliquid,@166,1754022864349000,1754022864630671,1787.49,0.99931,0.99904,15011.85
hyperliquid,@166,1754022869201000,1754022869460080,200,0.99931,0.99904,15011.85
hyperliquid,@166,1754022869766000,1754022870084160,1999.3,0.9993,0.99904,15011.85
hyperliquid,@166,1754022870286000,1754022870553186,1814.67,0.9993,0.99904,15011.85
hyperliquid,@166,1754022873064000,1754022873395338,1814.67,0.9993,0.99904,14911.85
hyperliquid,@166,1754022875385000,1754022875672316,200,0.99931,0.99904,14911.85
hyperliquid,@166,1754022875789000,1754022876050232,1999.3,0.99929,0.99904,14911.85
hyperliquid,@166,1754022881996000,1754022882325474,200,0.99931,0.99904,14911.85
hyperliquid,@166,1754022882605000,1754022882790445,1999.3,0.99928,0.99904,14911.85
hyperliquid,@166,1754022888006000,1754022888302704,200,0.99931,0.99904,14911.85
hyperliquid,@166,1754022888581000,1754022888731358,1999.3,0.99927,0.99904,14911.85
hyperliquid,@166,1754022894093000,1754022894429912,200,0.99931,0.99904,14911.85
hyperliquid,@166,1754022894613000,1754022894924645,1999.3,0.99926,0.99904,14911.85
hyperliquid,@166,1754022895165000,1754022895769017,2199.3,0.99926,0.99904,14911.85
hyperliquid,@166,1754022900677000,1754022900904830,200,0.99926,0.99904,14911.85
hyperliquid,@166,1754022901192000,1754022901499446,1999.3,0.99925,0.99904,14911.85
hyperliquid,@166,1754022902290000,1754022902608806,1587.68,0.99925,0.99904,14911.85
hyperliquid,@166,1754022904415000,1754022904716114,1198.61,0.99925,0.99904,14911.85
hyperliquid,@166,1754022905982000,1754022906208345,1117.23,0.99925,0.99904,14911.85
hyperliquid,@166,1754022907054000,1754022907389895,200,0.99926,0.99904,14911.85
hyperliquid,@166,1754022907614000,1754022907748807,1999.3,0.99924,0.99904,14911.85
hyperliquid,@166,1754022908620000,1754022908857225,1868.25,0.99924,0.99904,14911.85
hyperliquid,@166,1754022909167000,1754022909351721,1669.17,0.99924,0.99904,14911.85
hyperliquid,@166,1754022911303000,1754022911610355,1428.89,0.99924,0.99904,14911.85
hyperliquid,@166,1754022912851000,1754022913101180,200,0.99926,0.99904,14911.85
hyperliquid,@166,1754022913449000,1754022913721995,1999.3,0.99923,0.99904,14911.85
hyperliquid,@166,1754022914583000,1754022914870434,1823.91,0.99923,0.99904,14911.85
hyperliquid,@166,1754022915086000,1754022915343499,1620.52,0.99923,0.99904,14911.85
hyperliquid,@166,1754022918894000,1754022919101495,196.58,0.99931,0.99904,14911.85
hyperliquid,@166,1754022919410000,1754022919573724,1999.3,0.99922,0.99904,14911.85
hyperliquid,@166,1754022919950000,1754022920238728,2199.3,0.99922,0.99904,14911.85
hyperliquid,@166,1754022921154000,1754022921314390,1995.84,0.99922,0.99904,14911.85
hyperliquid,@166,1754022921648000,1754022921956545,1923.55,0.99922,0.99904,14911.85
hyperliquid,@166,1754022923764000,1754022923974727,1903.2,0.99922,0.99904,14911.85
hyperliquid,@166,1754022924872000,1754022925133670,200,0.99922,0.99904,14911.85
hyperliquid,@166,1754022925471000,1754022925905425,1999.3,0.99921,0.99904,14911.85
hyperliquid,@166,1754022926478000,1754022926743840,1984.3,0.99921,0.99904,14911.85
hyperliquid,@166,1754022928059000,1754022928335805,1894.24,0.99921,0.99904,14911.85
hyperliquid,@166,1754022928569000,1754022928818509,1857.3,0.99921,0.99904,14911.85
hyperliquid,@166,1754022931156000,1754022931545266,200,0.99922,0.99904,14911.85
hyperliquid,@166,1754022931775000,1754022932050195,1999.3,0.9992,0.99904,14911.85
hyperliquid,@166,1754022933306000,1754022933523247,1795.8,0.9992,0.99904,14911.85
hyperliquid,@166,1754022933913000,1754022934218940,1775.8,0.9992,0.99904,14911.85
hyperliquid,@166,1754022937739000,1754022938032730,1999.3,0.99919,0.99904,14911.85
hyperliquid,@166,1754022943568000,1754022943847916,200,0.99922,0.99904,14911.85
hyperliquid,@166,1754022944111000,1754022944345789,1984.3,0.99918,0.99904,14911.85
hyperliquid,@166,1754022950043000,1754022950309335,1999.3,0.99917,0.99904,14911.85
hyperliquid,@166,1754022950654000,1754022950944720,2199.3,0.99917,0.99904,14911.85
hyperliquid,@166,1754022955528000,1754022955693411,200,0.99917,0.99904,14911.85
hyperliquid,@166,1754022955981000,1754022956355734,1999.3,0.99916,0.99904,14911.85
hyperliquid,@166,1754022958573000,1754022958816497,1979.3,0.99916,0.99904,14911.85
